"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103"
"57",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99572466708499,-0.157855072861799,-0.289926657219074,-0.218643194397307,-0.106750328482443,-0.040245155156605,-0.0127797450493754,-0.00359104541607473,-0.000920762394834414,-0.00021987283243984,-4.96010403498492e-05,-1.06808864282526e-05,-2.21255791643203e-06,-4.43553605954453e-07,-8.6456610083726e-08,-1.64467254695475e-08,-3.06275722233084e-09,-5.59740340996494e-10,-1.00602519720963e-10,-1.78132527006325e-11,-3.11199532297105e-12,-5.37096563270295e-13,-9.16777632943189e-14,-1.54914331462653e-14,-2.5935859254907e-15,-4.30539257566163e-16,-7.0910808349337e-17,-1.15945137470084e-17,-1.88303688573326e-18,-3.03902094269168e-19,-4.87595045473894e-20,-7.78036755557841e-21,-1.23510894911451e-21,-1.95123813182818e-22,-3.0685888176207e-23,-4.80511195044913e-24,-7.49390642821295e-25,-1.16425502489907e-25,-1.80223208573559e-26,-2.78020585513241e-27,-4.27485767349199e-28,-6.55260803180965e-29,-1.00142618244217e-29,-1.52614508077741e-30,-2.31953349002257e-31,-3.51629674243332e-32,-1.36780225012216e-32
"58",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.994611346038502,-0.171549587841799,-0.294092975211924,-0.211941023668279,-0.100027896152552,-0.0367033849698712,-0.0113952865632506,-0.00314078478878404,-0.000791826866517183,-0.000186267185941755,-4.14563085478841e-05,-8.81812292238228e-06,-1.80624765249851e-06,-3.58359405377272e-07,-6.91804472837665e-08,-1.30423682499627e-08,-2.40838472486475e-09,-4.36668452560144e-10,-7.78964465697347e-11,-1.36951586798694e-11,-2.37646892639233e-12,-4.07525276481948e-13,-6.91356529401418e-14,-1.16139889345881e-14,-1.93351885255204e-15,-3.19239186519926e-16,-5.23072310912128e-17,-8.51003209401841e-18,-1.37544867132166e-18,-2.20952208520603e-19,-3.52915235427523e-20,-5.60687320588506e-21,-8.86328011376207e-22,-1.39451622813589e-22,-2.18438068615443e-23,-3.40736553730258e-24,-5.2941420027423e-25,-8.19504886506187e-26,-1.26407236392223e-26,-1.94328059434927e-27,-2.97793443388179e-28,-4.54965337433966e-29,-6.93086989689019e-30,-1.05293548527925e-30,-1.59541878655847e-31,-6.20439230934625e-32
"59",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.993230072127848,-0.185829305325077,-0.297354518384223,-0.20477997230558,-0.0934257165633112,-0.0333650684555823,-0.0101279535468906,-0.00273809712105034,-0.000678744433722574,-0.000157287613958793,-3.45369402159741e-05,-7.25668695098644e-06,-1.46978337978882e-06,-2.88592399276646e-07,-5.51774869348023e-08,-1.0309245026239e-08,-1.88769812261955e-09,-3.39555222662281e-10,-6.01201179088393e-11,-1.04950447999489e-11,-1.80891738610054e-12,-3.08212406545504e-13,-5.1967702503781e-14,-8.67889845708947e-15,-1.43677766992873e-15,-2.3594621879383e-16,-3.84595691274164e-17,-6.22591582305778e-18,-1.00143631811272e-18,-1.60123984816502e-19,-2.54609684736081e-20,-4.02749253775848e-21,-6.33982207637974e-22,-9.93413960963204e-23,-1.54992736565093e-23,-2.40839286098692e-24,-3.72800335500483e-25,-5.74974206388177e-26,-8.83744134380902e-27,-1.35390272541661e-27,-2.06776886412775e-28,-3.14873287900395e-29,-4.78134343810362e-30,-7.24104242074454e-31,-2.81518680130899e-31
"60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.991522899230539,-0.200631114671602,-0.299656699291037,-0.197205712197461,-0.0869703661891413,-0.0302299535429778,-0.00897176126329104,-0.00237913494776904,-0.000579885016237217,-0.000132376914239654,-2.86771935727416e-05,-5.95196249986436e-06,-1.19203477925543e-06,-2.31638385081863e-07,-4.38631710878119e-08,-8.1218847714343e-09,-1.47468336735934e-09,-2.63165267397918e-10,-4.62467862861122e-11,-8.01606228780518e-12,-1.37234999169713e-12,-2.32329972193662e-13,-3.89335964874758e-14,-6.46408955471341e-15,-1.06411921786847e-15,-1.73807857623255e-16,-2.81842612604171e-17,-4.53978044009355e-18,-7.26711185758141e-19,-1.15657550446814e-19,-1.83079192878211e-20,-2.88342269223927e-21,-4.51980005326078e-22,-7.05336736018478e-23,-1.09610945206808e-23,-1.69666262870903e-24,-2.61647482967772e-25,-4.02072838255233e-26,-6.15801454321178e-27,-9.40153937643786e-28,-1.43102891730373e-28,-2.17196531791531e-29,-3.28754488496655e-30,-1.27777343126145e-30
"61",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98942128320167,-0.215876172624521,-0.300950993820531,-0.189266539603183,-0.0806860585102233,-0.0272963941304545,-0.00792056308622929,-0.00206021073313259,-0.000493741729649533,-0.000111033063691758,-2.37307671439527e-05,-4.86524063413646e-06,-9.63489225403422e-07,-1.85292785108173e-07,-3.47504534514475e-08,-6.37689294981422e-09,-1.1481202080245e-09,-2.03268024874348e-10,-3.54540322054899e-11,-6.10183149948683e-12,-1.03760815432051e-12,-1.74535070350953e-13,-2.9069520683396e-14,-4.79813499953338e-15,-7.85440596288148e-16,-1.27599253026225e-16,-2.05840694520213e-17,-3.29904922075994e-18,-5.25560471496875e-19,-8.32556913698294e-20,-1.3119745184031e-20,-2.05733123889711e-21,-3.21132098316626e-22,-4.99097149483585e-23,-7.72536202341042e-24,-1.19120360163432e-24,-1.83011832183681e-25,-2.80209883654529e-26,-4.27638913190805e-27,-6.50628101621372e-28,-9.87000037144586e-29,-1.49311168480315e-29,-5.80155689021572e-30
"62",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.986844735373502,-0.2314686005673,-0.301195531802152,-0.181012741554606,-0.0745944739648538,-0.0245614517776353,-0.00696811579280151,-0.00177780927238063,-0.000418927368619672,-9.28054211726558e-05,-1.95689651851523e-05,-3.96304877092896e-06,-7.7604293709302e-07,-1.47702362724698e-07,-2.74348050750779e-08,-4.98933174987206e-09,-8.90752177671639e-10,-1.56455385380354e-10,-2.70851137387824e-11,-4.62850024035114e-12,-7.81776876913666e-13,-1.30659539446124e-13,-2.16287873636942e-14,-3.54910227110942e-15,-5.77719936787848e-16,-9.33486002788837e-17,-1.49808609783986e-17,-2.38904149824206e-18,-3.78760337471273e-19,-5.97220663911612e-20,-9.36898974954447e-21,-1.46278696550915e-21,-2.27367906937605e-22,-3.51928653490892e-23,-5.42581161068345e-24,-8.33407595817182e-25,-1.27562414000485e-25,-1.94600125787953e-26,-2.95933872199038e-27,-4.48691267954993e-28,-6.78370386371069e-29,-2.63501362509085e-29
"63",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.983699509228017,-0.247294214533829,-0.300355619494268,-0.172495966414663,-0.0687146445642974,-0.0220210123543226,-0.00610814241516631,-0.00152859763185196,-0.000354170290299451,-7.72909886613536e-05,-1.60789778587914e-05,-3.21654034060407e-06,-6.22815099231344e-07,-1.17314277375488e-07,-2.15813086334384e-08,-3.8896464806088e-09,-6.88590328163496e-10,-1.19990388640471e-10,-2.06172238520889e-11,-3.49828239536312e-12,-5.86903581219287e-13,-9.74617117006114e-14,-1.60347046546996e-14,-2.61576701607501e-15,-4.2340488027587e-16,-6.80459031051007e-17,-1.08636759564564e-17,-1.72382464723847e-18,-2.71982392620404e-19,-4.26864672747474e-20,-6.66644992613714e-21,-1.03631655719644e-21,-1.60401750866604e-22,-2.47262730105238e-23,-3.79703914674702e-24,-5.80982973189691e-25,-8.85932805268031e-26,-1.34659586756458e-26,-2.04054713112862e-27,-3.08316602879496e-28,-1.19720842126285e-28
"64",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.979877416807069,-0.263219334031019,-0.298404218474891,-0.163768624681721,-0.063062896299936,-0.0196699151868226,-0.005334391786188,-0.00130943262568131,-0.000298309772372655,-6.41307529337278e-05,-1.31622753983449e-05,-2.6009412816422e-06,-4.97982951290905e-07,-9.28316899766464e-08,-1.69135835090556e-08,-3.0210634057482e-09,-5.30330865105018e-10,-9.16820600223948e-11,-1.56354962112267e-11,-2.63421609019557e-12,-4.38967793578442e-13,-7.24284023888283e-14,-1.18432724091034e-14,-1.92070896665999e-15,-3.09155034774122e-16,-4.94171976978874e-17,-7.84871919843346e-18,-1.23920865495878e-18,-1.94580378889135e-19,-3.03967787248238e-20,-4.72583373938582e-21,-7.31451865234045e-22,-1.12738176210952e-22,-1.73079109493882e-23,-2.64732583815966e-24,-4.03507224467161e-25,-6.1300045577376e-26,-9.28353539923583e-27,-1.40178220793744e-27,-5.44130253959369e-28
"65",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.975254909617079,-0.279089744045973,-0.295322418599943,-0.154883345589618,-0.057652850229196,-0.0175020917273869,-0.00464069392921601,-0.0011173658508228,-0.00025029092050475,-5.30061274686494e-05,-1.07331147184175e-05,-2.09504981827846e-06,-3.96635952921115e-07,-7.31751978277057e-08,-1.32043111620956e-08,-2.33739338627153e-09,-4.06869514314388e-10,-6.97821791659167e-11,-1.18117817163379e-11,-1.97592380446479e-12,-3.27055018632228e-13,-5.36174355541255e-14,-8.7137427395248e-15,-1.4049029682334e-15,-2.24863543046649e-16,-3.57500379841256e-17,-5.64862887907995e-18,-8.87397194898564e-19,-1.38669056632063e-19,-2.15619071448543e-20,-3.3372175384811e-21,-5.14282004604652e-22,-7.89323743186497e-23,-1.20684891835363e-23,-1.83862001606523e-24,-2.79165333127811e-25,-4.22515915606956e-26,-6.37546373470452e-27,-2.47386282700168e-27
"66",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96969260422728,-0.294729923774789,-0.291099954551643,-0.145892512435578,-0.0524954805488875,-0.0155107103177388,-0.00402101048608456,-0.000949646329309587,-0.000209159200620387,-4.36355121261861e-05,-8.7171562803066e-06,-1.68078600897695e-06,-3.14647252992329e-07,-5.74494422501363e-08,-1.02671552954924e-08,-1.80118385054592e-09,-3.10897808212561e-10,-5.290039989595e-11,-8.88737323880252e-12,-1.47619337345493e-12,-2.42696347614631e-13,-3.95327871522483e-14,-6.38545740291176e-15,-1.02349413722489e-15,-1.62898107179761e-16,-2.57590097758496e-17,-4.04894199760111e-18,-6.32915786394436e-19,-9.84270208782978e-20,-1.52335472463905e-20,-2.34717169386291e-21,-3.60139840089343e-22,-5.5041922139189e-23,-8.38137788874673e-24,-1.27183517499504e-24,-1.92364939842395e-25,-2.90054502471067e-26,-1.12506166258893e-26
"67",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.963035483456075,-0.309942706068705,-0.285735823871347,-0.136847894531701,-0.0475992251316631,-0.0136883232499652,-0.00346947945098185,-0.000803720837038289,-0.000174054672119549,-3.57709860988561e-05,-7.05018847293916e-06,-1.34278761946129e-06,-2.48560804117437e-07,-4.49142924476707e-08,-7.94989415066089e-09,-1.38216888581824e-09,-2.36568548103339e-10,-3.99346807506011e-11,-6.65898843448504e-12,-1.09822959771964e-12,-1.79342201984427e-13,-2.90258979628482e-14,-4.65968034043158e-15,-7.42508146310134e-16,-1.17514068111081e-16,-1.84824123195642e-17,-2.89012683898756e-18,-4.49521676711388e-19,-6.95706328618157e-20,-1.07174570210053e-20,-1.64392513287434e-21,-2.51141128284787e-22,-3.822159891616e-23,-5.7963522859062e-24,-8.76085544850291e-25,-1.31997951067294e-25,-5.1178486103129e-26
"68",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.955114055363722,-0.324509591711496,-0.279239066403959,-0.127800385950321,-0.0429701410194217,-0.0120270120736818,-0.00298045358123144,-0.000677232030912792,-0.000144205998638425,-2.91951476808753e-05,-5.67695629941876e-06,-1.0680489595629e-06,-1.95492578443069e-07,-3.49600654529372e-08,-6.12860301286647e-09,-1.05597371737092e-09,-1.79219506635271e-10,-3.00144512467546e-11,-4.96743314277567e-12,-8.13452063584865e-13,-1.31944315296732e-13,-2.12179207551761e-14,-3.38539357726104e-15,-5.3629779968933e-16,-8.44019756929043e-17,-1.32031353090474e-17,-2.05390891290541e-18,-3.17866147756607e-19,-4.89583188556612e-20,-7.50708591399543e-21,-1.14632599266045e-21,-1.74362643021894e-22,-2.64248809181904e-23,-3.99101217270081e-24,-6.00829331562894e-25,-2.32854559000631e-25
"69",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.945746795831779,-0.3381920074246,-0.271629757338727,-0.118799850692189,-0.0386120943802411,-0.0105185269844388,-0.00254853198873517,-0.000568014519888886,-0.000118924313038473,-2.37181124850393e-05,-4.55009075501604e-06,-8.45599423569191e-07,-1.53044451190081e-07,-2.70862944765222e-08,-4.70274378886667e-09,-8.03035583290877e-10,-1.3514601192429e-10,-2.24543393754301e-11,-3.68846345336749e-12,-5.99736485820365e-13,-9.66247879464383e-14,-1.54386622389034e-14,-2.44822817325788e-15,-3.85567563961667e-16,-6.03399642636855e-17,-9.38826149348313e-18,-1.45289804722733e-18,-2.2373174114605e-19,-3.42938878278966e-20,-5.23408421127221e-21,-7.95653411057851e-22,-1.20497692410294e-22,-1.81847322504209e-23,-2.73527512564799e-24,-1.05958780274973e-24
"70",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.934744223108876,-0.35073385612109,-0.262940244766821,-0.109895060686645,-0.0345269716429614,-0.00915441618619275,-0.00216858457758586,-0.000474089059508658,-9.75970128262011e-05,-1.91746798413822e-05,-3.62913493458647e-06,-6.66218585614682e-07,-1.19229425365003e-07,-2.08836065896548e-08,-3.59103547601562e-09,-6.07708092124495e-10,-1.01414426809927e-10,-1.67166290715704e-11,-2.7254454099856e-12,-4.40015043648359e-13,-7.04149658146813e-14,-1.11787966935703e-14,-1.76186717999693e-15,-2.75850335730771e-16,-4.29275431454699e-17,-6.64311590858801e-18,-1.02274566995779e-18,-1.56707389178156e-19,-2.39048211302659e-20,-3.63152111989868e-21,-5.49563988558484e-22,-8.28671810630528e-23,-1.24531532303026e-23,-4.82175910508147e-24
"71",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9219149358607,-0.361865746447916,-0.25321662445514,-0.101133697718645,-0.0307148962075836,-0.0079261413893872,-0.00183576918483474,-0.00039365508339311,-7.96815611196207e-05,-1.54216752368784e-05,-2.87966261227478e-06,-5.22184822741064e-07,-9.24069738772974e-08,-1.60183155896237e-08,-2.7279946079987e-09,-4.57520632551722e-10,-7.5709727190893e-11,-1.23809099402397e-11,-2.00347960408433e-12,-3.21166333695851e-13,-5.10501269830124e-14,-8.05259550981535e-15,-1.26139142662041e-15,-1.96336921508123e-16,-3.03824263019355e-17,-4.6764243957015e-18,-7.16235089333084e-19,-1.09196013295406e-19,-1.65771439512308e-20,-2.50663949216107e-21,-3.77631348697535e-22,-5.66946183173701e-23,-2.19404253835672e-23
"72",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.907073867147862,-0.371311283551803,-0.242520387343182,-0.092562374232668,-0.0271744336765755,-0.00682517613389515,-0.00154554150417686,-0.000325081818615358,-6.4699366603268e-05,-1.23354748149068e-05,-2.27248479270512e-06,-4.07054566993147e-07,-7.12273737663859e-08,-1.22193772850363e-08,-2.06104847137842e-09,-3.42568348953129e-10,-5.62114137398781e-11,-9.1196319002817e-12,-1.46471540574748e-12,-2.33138173217243e-13,-3.68086226316562e-14,-5.76896092450941e-15,-8.98147096135981e-16,-1.38979685112127e-16,-2.13860096670429e-17,-3.27398654905296e-18,-4.98843622389764e-19,-7.56737012845822e-20,-1.14328578862144e-20,-1.72074322036676e-21,-2.58070699175405e-22,-9.98169819681368e-23
"73",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.890052841537247,-0.37879572666669,-0.230930100159229,-0.0842266131649657,-0.0239027684571405,-0.00584308446558682,-0.00129365812757269,-0.000266898264577828,-5.22298136612792e-05,-9.80971615732044e-06,-1.78293953860173e-06,-3.15469422731719e-07,-5.45840011856798e-08,-9.26739246448319e-09,-1.54813616532444e-09,-2.55011659642533e-10,-4.14928807164917e-11,-6.67849040244611e-12,-1.06462785751382e-12,-1.68256951839253e-13,-2.6386303838184e-14,-4.10899452542282e-15,-6.35801162843641e-16,-9.78085728760659e-17,-1.49662610810373e-17,-2.27885197850751e-18,-3.45421612450475e-19,-5.21386068361873e-20,-7.83927959150549e-21,-1.17440126167294e-21,-4.5397173059807e-22
"74",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.870713253169234,-0.384057143515393,-0.218542892679899,-0.0761707167165446,-0.0208958364114108,-0.00497157868994299,-0.00107617332523353,-0.000217782345962989,-4.19045109328812e-05,-7.75319780696122e-06,-1.3902602284904e-06,-2.42988524011038e-07,-4.15726449518473e-08,-6.98537762783317e-09,-1.15572354017298e-09,-1.88667325653567e-10,-3.04401311686913e-11,-4.8607485564494e-12,-7.69070680500987e-13,-1.20685889924008e-13,-1.87988552579287e-14,-2.90868961603587e-15,-4.47320723049963e-16,-6.84110684806529e-17,-1.04092808883236e-17,-1.57644634971741e-18,-2.37716015751462e-19,-3.57024254661974e-20,-5.3422149148116e-21,-2.06377615541161e-21
"75",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.848960307210622,-0.38685989706306,-0.205475439659996,-0.0684374523864657,-0.018148402500848,-0.00420255648327202,-0.0008894304893207,-0.000176549577044839,-3.34018225334828e-05,-6.08796819768216e-06,-1.07701727636001e-06,-1.85943646189422e-07,-3.14569804700994e-08,-5.23105529141307e-09,-8.57167804153328e-10,-1.38675722433904e-10,-2.21863847130651e-11,-3.51475529176599e-12,-5.51952585299236e-13,-8.6001705820081e-14,-1.33061169727643e-14,-2.04562624180226e-15,-3.12668266979539e-16,-4.75382196318095e-17,-7.19275432134206e-18,-1.08345121679591e-18,-1.62530348299664e-19,-2.42886349602196e-20,-9.37678031308523e-21
"76",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.824757812756599,-0.387009888586813,-0.191864062153478,-0.0610674959460182,-0.0156540793589007,-0.00352811949584195,-0.000730049466683565,-0.000142141592482909,-2.64417404358262e-05,-4.747602736591e-06,-8.28628232561563e-07,-1.41314721911883e-07,-2.3639424241782e-08,-3.890444440722e-09,-6.31376228918575e-10,-1.01231265537412e-10,-1.60596858217001e-11,-2.52404745926452e-12,-3.93412155421596e-13,-6.0865069071761e-14,-9.35366378914021e-15,-1.42878103722564e-15,-2.17049645224376e-16,-3.28072582760883e-17,-4.93605750861945e-18,-7.39520152953563e-19,-1.10362359006693e-19,-4.25754532265936e-20
"77",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79814204855222,-0.384370489577726,-0.177863558447549,-0.0540985986041565,-0.0134052921926935,-0.00294057755453156,-0.000594911258965485,-0.000113614901680562,-2.07811480344742e-05,-3.67566559184486e-06,-6.32931058796047e-07,-1.06623540282634e-07,-1.763666158571e-08,-2.87255762478758e-09,-4.61711007313881e-10,-7.33649321649966e-11,-1.15410992341806e-11,-1.79953196215533e-12,-2.78389853088127e-13,-4.27650316641691e-14,-6.52787453710556e-15,-9.90751398235465e-16,-1.49587043633243e-16,-2.24779441295869e-17,-3.36298414752325e-18,-5.01129870889653e-19,-1.93175483834067e-19
"78",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.769232852020064,-0.378877606059171,-0.16364443586799,-0.0475644898034069,-0.0113932063415544,-0.0024324443578245,-0.000481141716438808,-9.01302014973919e-05,-1.62095127070445e-05,-2.82435015928613e-06,-4.79815213210624e-07,-7.98435270886094e-08,-1.30592066256437e-08,-2.10503444372316e-09,-3.35099017635333e-10,-5.27695388857363e-11,-8.23148574483615e-12,-1.27333459232953e-12,-1.95514942261757e-13,-2.98215629707572e-14,-4.52150241435101e-15,-6.818433904885e-16,-1.02317472307223e-16,-1.52849549118365e-17,-2.27399944389521e-18,-8.75847080901869e-19
"79",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.738239941842731,-0.370551956729439,-0.149388368524032,-0.0414935836483055,-0.00960764429549757,-0.00199643173980803,-0.000386095831448403,-7.09425282127646e-05,-1.25450286345487e-05,-2.1532891877549e-06,-3.60904996375368e-07,-5.93236144007693e-08,-9.59441456037203e-09,-1.53056203908311e-09,-2.41311131228774e-10,-3.7659916493938e-11,-5.82519623533782e-12,-8.93977904739604e-13,-1.36240986875397e-13,-2.06335179194653e-14,-3.10738460565028e-15,-4.65592365738681e-16,-6.94395504770498e-17,-1.03127148872683e-17,-3.96840989605477e-18
"80",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.705462700640124,-0.359506553329014,-0.135281949017148,-0.0359076160878988,-0.00803702639783202,-0.00162544973171699,-0.000307343999436896,-5.53924414491695e-05,-9.63121063127049e-06,-1.62852228744012e-06,-2.69289426464787e-07,-4.3724315483546e-08,-6.99242299315221e-09,-1.10395201196366e-09,-1.72380875695655e-10,-2.66613988753601e-11,-4.08931359250035e-12,-6.22613536550133e-13,-9.41766274206285e-14,-1.41619704451788e-14,-2.11843322312723e-15,-3.15380322129296e-16,-4.67489138447049e-17,-1.79715668940401e-17
"81",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67128228268968,-0.345947663650858,-0.121509101317187,-0.0308203872792234,-0.00666837114934651,-0.00131261846887191,-0.000242661151527045,-4.28983159120899e-05,-7.33391707061741e-06,-1.22160539911789e-06,-1.99292795139669e-07,-3.19642357507563e-08,-5.05455346601933e-09,-7.89760380534934e-10,-1.22136845694402e-10,-1.8721144785491e-11,-2.847319235425e-12,-4.30086907677394e-13,-6.45690470402805e-14,-9.64095327431334e-15,-1.4324531864043e-15,-2.11889396637046e-16,-8.13682717595618e-17
